occurred	subject	SARS-CoV-2 infection
occurrence	target	action
occurs	subject	VI
olaparib	has-property	binding surface
one	has-property	best-known
one	has-property	oldest
one	in-context	particle
one	in-context	tools
one	is-a	compounds
one	is-a	drugs
one	same-as	remdesivir
one of whom	has-property	culture-positive
one of whom	in-context	patients
one pair	has-property	bond energy
one-third	in-context	patients
one-third	in-context	pneumonia
onset	has-property	associated
onset	in-context	COVID-19
onset	in-context	symptoms
onset	subject	symptom
onset	subject	symptoms
onset	target	t-th day
opacity	has-property	ground glass
operations	has-property	extraction
operations	has-property	time-consuming
operations	has-property	viral
operations	in-context	RNA
optic fibers	causes	activation
optic fibers	has-property	biocompatible
order	has-part	0.5%
order	has-part	0.8%
order	in-context	Nidovirales
organic injury	has-property	multiple
organism	has-property	biology
organisms	is-a	Coronavirus
organization	has-property	uniform
organoid cultures	has-part	ductal
oriI locus	in-time	after
oriented	has-property	perpendicularly
origin	has-property	intracellular
origin	in-context	pathogen
origin	subject	viral RNA
origin	target	pathogen
originated from	target	Bat-SARSr-CoV RaTG13
origins	in-context	proteins
origins	is-a	Another
other	has-part	Coronavirus
other	in-context	COVID-19
other	in-context	Hubei Province
other	in-context	SARS-CoV-2
other	in-context	Wuhan city
other	in-context	cities
other	in-context	clades
other	in-context	diseases
other	in-context	measures
other	in-context	provinces
other	in-context	species
other	in-context	viruses
other betacoronaviruses	has-property	seasonal variation
other betacoronaviruses	has-property	seasonal variation in R0
other coronavirus strains	has-property	that
other coronavirus strains	in-context	mutations
other pA sequences	has-property	effect
others	in-context	coronaviruses
others	in-context	five
our	in-context	framework
outbreak	has-property	current
outbreak	has-property	over time
outbreak	has-property	severe
outbreak	in-context	COVID-19
outbreak	in-context	CoViD-19
outbreak	in-context	coronavirus disease-2019
outbreak	in-context	coronavirus example
outbreak	in-context	novel coronavirus disease
outbreak	in-time	2002/2003
outbreak	in-time	current
outbreak	is-a	public health concern
outbreak	is-a	threat
outbreak	subject	COVID-19
outbreak	subject	SARS
outbreak	subject	coronavirus
outbreak	target	emergency
outbreaks	causes	106,893
outbreaks	causes	3,639
outbreaks	causes	closures
outbreaks	in-context	COVID-19
outbreaks	in-context	SARS-CoV-2
outbreaks	in-time	earlier
outbreaks	subject	SARS-CoV-2
outcomes	has-property	adverse
outcomes	has-property	lethal
outcomes	has-property	long-term
output	subject	DeCoV-Net
output	target	probability
outside	in-context	animal kingdom
over 1,000	has-part	deaths
over 90%	in-context	genetic similarity
over time	has-property	from
over time	has-property	to
overall fitness	in-context	3D G64S (0.55 ± 0.03, p=0.005 vs. 3D G64S , t-test)
overall fitness	in-context	WT (0.92 ± 159 0.03, p=0.0031 vs. WT, t-test)
overdispersion	has-property	high
overestimation	in-context	reproduction number
overestimation	target	reproduction number
overexpressed	in-context	FLC
overexpressed	subject	CA12
overwhelm	subject	COVID-19 clusters
overwhelm	subject	events
overwhelm	subject	overdispersion
overwhelm	target	surveillance system
oxygenation	target	cases
pA	has-property	effect
pA	is-a	signal
pGKL	is-a	plasmids
packing	has-property	crystal
packing	in-context	NSP7-NSP8
packing	in-context	NSP7-NSP8 structure
packing	target	crystal
paid attention	target	effects
panel	has-property	SARS-CoV-2-designed
panel	has-property	designed
panel	in-context	SARS-CoV-2
pangolin P1E virus	has-property	membrane protein
pangolin P1E virus	has-property	similar codon usage
parainfluenza	is-a	pathogen
parainfluenza	is-a	respiratory pathogen
parainfluenza	is-a	viruses
parameter	has-property	dispersion
parameter	in-context	k
parameters	has-property	CoVID-19-like
parents	in-context	HCWs
participates	subject	PARP2
participates	target	stress response
particle	has-property	infectious
particle	in-context	23000
particle	in-context	3600
particles	has-property	virus-like
particularly	in-context	ICU
passages	causes	decrease
passages	has-property	several
passages	in-context	Tupanvirus
past	in-context	site
path	has-property	past
path	in-context	RNA
pathogen	has-property	causative
pathogen	has-property	common
pathogen	has-property	detected
pathogen	has-property	frequent
pathogen	has-property	respiratory
pathogen	has-property	viral
pathogen	in-context	COVID-19
pathogen	in-context	children
pathogenesis	has-property	COVID-19
pathogenesis	in-context	COVID-19
pathogenicity	in-place	bacterial strains
pathogenicity	in-place	lungs
pathogenicity	subject	DNA viruses
pathogenicity	subject	RNA viruses
pathogenicity	subject	SARS-CoV-2
pathogenicity	target	lungs
pathogenicity	target	pulmonary
pathogens	causes	pneumonia
pathogens	has-property	other
pathology	has-property	cellular
pathology	has-property	clinical
pathology	in-context	COVID-19
pathway	has-property	cap-independent
pathway	has-property	signaling
pathway	in-context	interferon-MAPK
pathway	is-a	response
pathways	has-property	signaling
pathways	in-context	C3
patient	has-property	82 years old
patient	has-property	contagious
patient	has-property	male
patient	in-context	one
patient	in-time	14 days
patients	entails	≤19 years of age
patients	has-part	COVID-19
patients	has-part	non-severe
patients	has-part	respiratory illnesses
patients	has-part	severe
patients	has-part	swab
patients	has-property	113
patients	has-property	54
patients	has-property	COVID-19
patients	has-property	HCT
patients	has-property	LRTI pathogens
patients	has-property	abnormality
patients	has-property	account
patients	has-property	age
patients	has-property	basic kidney disease
patients	has-property	body
patients	has-property	body fluids
patients	has-property	clinical need
patients	has-property	confirmed
patients	has-property	confirmed COVID-19
patients	has-property	critical
patients	has-property	critically
patients	has-property	defects
patients	has-property	differences
patients	has-property	dysfunction
patients	has-property	elevation
patients	has-property	failure
patients	has-property	features
patients	has-property	first
patients	has-property	greatest
patients	has-property	half
patients	has-property	heart failure
patients	has-property	history
patients	has-property	ill
patients	has-property	illness
patients	has-property	immunosuppressed
patients	has-property	infected
patients	has-property	infection
patients	has-property	influenza A (H1N1)
patients	has-property	levels
patients	has-property	mainly concentrated
patients	has-property	male
patients	has-property	many
patients	has-property	microbes
patients	has-property	mild
patients	has-property	milieu
patients	has-property	more
patients	has-property	multi-organ damage
patients	has-property	need
patients	has-property	neurological manifestations
patients	has-property	number
patients	has-property	older
patients	has-property	pediatric
patients	has-property	respiratory syndrome
patients	has-property	secretions
patients	has-property	severe
patients	has-property	suspected
patients	has-property	suspected COVID-19
patients	has-property	suspected of COVID-19
patients	has-property	symptoms
patients	has-property	transplant
patients	has-property	wide-range
patients	has-property	≥65
patients	in-context	309
patients	in-context	CKD
patients	in-context	COVID-19
patients	in-context	COVID-19-confirmed
patients	in-context	COVID-2019
patients	in-context	HCT
patients	in-context	SARS-CoV
patients	in-context	SARS-CoV-2
patients	in-context	a proportion
patients	in-context	care
patients	in-context	case
patients	in-context	contact history
patients	in-context	counts
patients	in-context	cytokine storms
patients	in-context	half
patients	in-context	heart failure
patients	in-context	history
patients	in-context	hospitalization
patients	in-context	illnesses
patients	in-context	infection
patients	in-context	one-third
patients	in-context	risk
patients	in-context	severe acute respiratory syndrome coronavirus 2
patients	in-context	six
patients	in-context	symptoms
patients	in-context	three
patients	in-context	transplant
patients	in-context	two
patients	in-place	ICU
patients	in-time	following
patients	is-a	patients
pattern	has-property	folding
patterns	in-context	Reb1bound genes
patterns	in-place	heat map
paying attention	in-context	survey
paying attention	subject	81.1%
paying attention	subject	parents
paying attention	target	CKD
paying attention	target	COVID-19
paying attention	target	epidemic
pcMNPs	in-context	20 μg
pcMNPs-based method	has-property	excellent performances
pcMNPs-based method	has-property	robustness
peak	has-property	infectious
peak	in-context	infectious
pediatric patients	has-property	≤19 years of age
pending	subject	results
people	has-property	history
people	has-property	infected
people	has-property	tourism history
people	in-context	protection
people	in-context	who lived
peptide	has-property	amyloidogenic
peptide	has-property	model
peptide-9	has-property	antagonistic
peptide-9	has-property	rate
peptides	has-property	antigenic
percentage	causes	SARS-CoV-2 viruses
percentage	has-property	higher
percentage	in-context	ICU
percentage	in-context	PD-1 + CD8 + T cells
perception	has-property	positive
perception	in-context	COVID-19
perception	subject	HCW
perception	target	COVID-19
performed	entails	phases
performed	in-context	incubating
performed	in-context	models
performed	subject	MONSA
performed	target	ab initio low resolution bead modeling
performed	target	assays
perfusion	has-property	system
perfusion system	causes	addition
perfusion system	causes	exchange
period	causes	time delay
period	has-property	2-7
period	has-property	accurate
period	has-property	epidemic
period	has-property	incubation
period	has-property	infectious
period	has-property	long
period	has-property	sampling
period	has-property	symptoms
period	in-context	COVID-19
period	in-context	circulation
